file,pure_text,word_count
nemec-g/sent/544.,"Attached is the summary of ENA's take obligations under all the purchase 
agreements to date in the Powder River Basin.  Please call to discuss.  Sorry 
for the delay.",28
nemec-g/sent/545.,"FYI,  Forgot to cc you.",5
nemec-g/sent/546.,"Attached is a revised set of goals based on our meeting this past week.  As 
before, please let me know if you have any comments or additions.",27
nemec-g/sent/547.,"You will be copied.  Thanks for the reminder.






Candace L Bywaters
05/01/2000 01:21 PM",14
nemec-g/sent/548.,"Roger,  Attached is the form we discussed.",7
nemec-g/sent/549.,"Andy,  Attached is the complete contract.  



Hope things are going well for you.  We should have lunch some time.  Have 
any availability next week?",24
nemec-g/sent/55.,"Cris,  For the sake of completeness, attached is the form of gas purchase 
agreement and confirm with the $10 million prepayment between ECC and ECS.  
The pricing has not been input yet.  

The gas purchase agreement between ECS and ECT would be a mirror of this one.",47
nemec-g/sent/551.,"Mark,    I received your fax concerning the season tickets.  Thanks for quick 
response.  I thought given the short time frame I would just email with my 
information.

If I could get 2 season tickets in my name on the East Side Lower Deck toward 
the Neuhaus Athletic Center, that would be my preference.  Lisa, indicated 
you wouldn't be able to know what seats might be available until you got all 
the responses back.  If you could email with the seats you have available 
prior to charging my credit card, I would greatly appreciate it.

If the only seats you have would be worse than about the 15 yard line in the 
area I mentioned above, I have a friend who is a Longhorn Foundation member 
with 6 tickets in that area at about the 15 yard line.  His name is Patrick 
McDonald.  If possible that I could attach 2 more season tickets to his 
without affecting the location of his seats, that would be great also.

I don't need OU tix.

My credit card number is 4305 7216 5689 6359  Expires 2/28/02  Visa.  If you 
really need the form filled out, just let me know and I will forward it.

Thanks for your help.",204
nemec-g/sent/552.,"Why am I being used as a bargaining piece in this saga?  The thing that 
really scares me, is if I show up I am sure I will be selected to be on next 
years Family Reunion Committee.  Hmmm.

Okay, I guess I can make the sacrifice.  I believe I will have a 3 day 
weekend at that time.  Should work out.  I think the cocktail party on June 
23 will work out.  I have got a lot of things going on right now that would 
make it tough to get away right now for the 13th.

Talked to Mom about the flyfishing.  Sounds like they aren't sure what they 
really want to do.  They are supposed to get back to me.  You know Mom,  
avoid the things that intimidate you.  

Anyway,  hope everything is going well for you and with the wedding plans.  
Talk to you later.






Sharon Nemec <snemec@shelton.org> on 05/02/2000 09:26:18 AM",155
nemec-g/sent/554.,"Attached is a draft of the turnkey construction contract for your review.  

Ron,  As we discussed, Exhibit A - Scope of Work will need to be included.  
Please note the following points:

1.  Liquidated Damages - Need to assess a value for these damages.
2.  Force Majeure - This would currently provide EE&CC with relief from the 
In-Service Date requirements and consequently, the LDs.  Is this acceptable?
3.  Permitting - Need to specify in Exhibit F, those permits that ENA would 
secure, and make EE&CC responsible for any others.
4.  Utility Coordination - Currently this is very generally.  Are there 
specific responsibilities that should be stated in this Agreement wrt the 
Utility?

Please review with these in mind.  I will be out tommorrow and Friday.  Let's 
plan on meeting Monday to discuss the draft.",134
nemec-g/sent/555.,"Are you moving floors or just moving around on 31?  I don't want a lump of 
coal from you at Christmas.




Janel Guerrero@ENRON
05/03/2000 04:03 PM",26
nemec-g/sent/556.,"Katie,  Are you still out there?  I tried to email you a couple of times last 
week, but they wouldn't go through for some reason.",25
nemec-g/sent/558.,"Thanks for your help.






Clement Abrams@ENRON
05/08/2000 01:21 PM",9
nemec-g/sent/559.,"I am doing good.  I was out for 4 days (Thurs, Fri, Sat, Sun) of last week.  
Just got back from Mexico.  Playa del Carmen, which is about 45 minutes south 
of Cancun.    Sun, beach, drinks, party and scuba (Not necessarily in that 
order).  It doesn't get any better than that.  Had a great time.

Congrats on 23!  Yes, you are still very young and don't let anybody tell you 
otherwise.  When you join the business world, you will be fighting the image 
that you are too young to be taken seriously.

Dunk the ring tradition?  You have peaked my curiosity!  You will have to 
give me the full rundown on exactly how wild that tradition is.  

Are you moving back to Katy for the summer?  What are your plans?  School, 
work, etc.  

Take care and talk to you later.

Gerald,   






Katie McMahon <katie99@tamu.edu> on 05/08/2000 02:44:53 PM",148
nemec-g/sent/56.,"Elizabeth,  The Duns number for Enron Compression Services Company is 
072773547.   I will be completing the Agency Agreement this afternoon and 
will forward to you.  Also I faxed the corporate data sheet for the company 
to you yesterday.  Let me know if you need anything else.  Thanks for your 
help.",50
nemec-g/sent/560.,"Mark,  Attached is the supplement to the Gas Letter for your review.  Do you 
have Patti's email.  We need to forward this for her review as well.",27
nemec-g/sent/561.,"Patti,
Attached for your review is a draft supplement to the Gas Price Letter which 
increases the gas that TW delivers to the LLC by 2585 mmbtu per month.  We 
need to move forward and have TW execute ASAP to capture existing gas 
pricing, therefore I am only forwarding this document for your review at this 
time.  There will be more to follow.  Please contact myself at (713) 853-3512 
or Mark Knippa at (713) 853-3463 with any questions.  Thank You.",80
nemec-g/sent/562.,"Cynthia,  Sorry about the way I left last night, but I needed to leave 
abruptly or I felt I would have lost it even more.  You are right.  This is a 
very difficult time in my life.  However, I want you to know that you are a 
very special person to me.  The more I get to know you the more I realize 
that we are very similar is so many ways and I think that is why we hit it 
off so well so very quickly.  

I wish I could throw everything I have into a relationship with you, but 
right now there is just too much anger, mistrust, and hurt in my emotions to 
allow that.  All of these feelings result purely from a person I was so close 
with and trusted so dearly and who treated me worse than I could have 
imagined.  These feelings have nothing to do with you and I am sure you 
likely don't understand it all fully.  I am not sure I understand it fully.

I fear I am making a big mistake, because I know you won't be available 
long.  You have so much to offer, beautiful, intelligent, funny, and someone 
who can give as much to a relationship as you need from a relationship.  All 
of these qualities made it so very easy to be taken with you when we 
orginally met.  When I started sensing some of my destructive emotions, I 
freaked out  because I knew we were becoming very close and it pained me to 
realize that I would hurt you.  So I completely pulled back, thinking I 
should cut it now than risk making it harder in the future.  Believe me, it 
is not easy to stay away from you, because even though we have only known 
each other a short time, I miss you and think about you a lot.  It would be 
hard to still see you and know you were dating others because I know I would 
react strongly as you witnessed at Senor Frogs that night.  My kidding you 
about Lee, I will have to admit, also shows my insecurity about that.

Mexico was so wonderful, because (except for that one night) I was able to 
put all of those emotions out of my mind and just focus on you.  I think that 
is why we had such a great time.  Cynthia, when we were together on that 
trip, I felt a lightness that I haven't felt in a long time.  You looked so 
beautiful and sexy in that swimsuit by the bar, and it was all about us and 
nothing else.  I have been through it enough to know that reality of my 
situation creeps back eventually.     

Cynthia you are such a great person and even just typing this note I feel 
like crying.  Sometimes fate is a wonderful thing and sometimes it feels like 
a cruel joke.  I think the timing of our meeting was ill fated.  I know we 
will talk to and see each other again but I know it will be different now.  
As much as I want to hold on to you, I know its stupid to attempt to keep you 
close and yet at some distance.  You have are too smart and have too much to 
offer to put up with that.

Please know that I do have genuine feelings for you and I miss you.
Gerald",571
nemec-g/sent/563.,"Susan, Attached is the supplement to the gas letter which increases the 
amount of gas TW delivers to the LLC. Please review and let me know.",26
nemec-g/sent/564.,"I am impressed!  Anybody who can drink a pitcher of beer that fast is OK in 
my book.  I hope you didn't operate any heavy machinery afterwards.  I guess 
you won't be at this email address for awhile.  Keep in touch and give me 
call if you get a chance when you settle down in Katy.  Bye!",57
nemec-g/sent/565.,"Attached is the agreement with my changes and comments included.  I couldn't 
get it to redline for some reason.  Let me know if you have any questions.",27
nemec-g/sent/566.,"Thanks for the info.




	Mary Ogden
	05/11/2000 02:20 PM",9
nemec-g/sent/567.,"I am interested in becoming a member of the Foundation.

Gerald R. Nemec
1403 Banks 
Houston, Texas 77006

What else do you need from me to get the membership going and how fast can I 
set it up?  Thanks",39
nemec-g/sent/568.,"Hi Katie,

Phone numbers are:

(713) 942-8066 Home
(281) 772-9250 Cell Phone

Hope everything goes well with the move and UofH.  San Francisco is an 
awesome town.  Make sure you take some warm clothes as it does get chilly 
there year round.  I would live there in a heartbeat if it didn't cost a 
small fortune to do so.  I especially love going up to Napa.  Napa is so 
beautiful and relaxing and the free wine tastings make for a good time also.  

Have fun and talk to you later
Gerald





	Katie McMahon <katie99@tamu.edu>
	05/11/2000 04:09 PM",97
nemec-g/sent/569.,"Attached for are the confirms to be added to the Gallup Enfolio Agreement for 
the incremental volumes to be delivered by TW to the LLC.  Please let me know 
if you have any questions.",34
nemec-g/sent/57.,Thanks for the quick turnaround!,5
nemec-g/sent/570.,"Here it is.       dedeutsch@duke-energy.com





	Janel Guerrero@ENRON
	05/12/2000 12:52 PM",9
nemec-g/sent/571.,"Ken,  Can you email me the particulars on Ted so we can put a consulting 
agreement into place with him.  I need the following information:

Full Name
Address
Pay rate (Hourly/Daily+Expenses?)
  
I think that's all for now.  Thanks.",38
nemec-g/sent/572.,"Susan,  Attached is the letter with slight revisions I mentioned on your 
phone mail.  Let me know if you have any questions.",22
nemec-g/sent/573.,Attached is my changes redlined against your latest version.,9
nemec-g/sent/574.,"Mark,  I joined the foundation today and should be in the system.  Let me 
know if there is anything else you need.  

Thanks for your help.
Gerald Nemec",28
nemec-g/sent/575.,"Movie sounds pretty cool.  When is the official release date?





	Eric Gillaspie
	05/15/2000 01:40 PM",15
nemec-g/sent/576.,"Pat,  Could you please print the attached docs for me and also save them in 
my directory under the Generation Barges folder.  Thanks.",23
nemec-g/sent/577.,"I will get something to you within the next couple of days.  Should be a 
straightforward letter agreement.  

Eric,  Let's discuss in the morning.





	Candace L Bywaters
	05/16/2000 08:41 AM",30
nemec-g/sent/578.,"Big 12 leads recruiting charge	
?			
			
			
			
			
			
?	By Bill Hodge
FANSonly.com

Dominating the 1999-2000 college basketball recruiting season, the Big 12 has 
five teams in the top 15 men's classes following the late signing period. 
	
	

	
	
	Search for signings 
	
	The spring signing period ran from April 12 to May 15. Use FANSonly.com's 
databases to find all the signings for your favorite school. 
	Men's database search 
	Women's database search. 
	
	Oklahoma, Oklahoma State, Texas, Missouri and Iowa State all had outstanding 
recruiting campaigns. 
	Overall results are pending as signed scholarships continue to arrive 
following the final signing day on May 15. Financial aid agreements (binding 
schools, but not athletes) may still be signed. Eligibility problems are 
common and will affect final rankings as well. 
	Iowa, Indiana and Michigan State head up the top of the Big Ten, while 
Connecticut, Seton Hall and St. John's collected impressive classes in the 
Big East. North Carolina headed the ACC and Cincinnati topped Conference-USA, 
while Memphis, under new head coach John Calipari, finished strong. Alabama 
leads the SEC. 
	If you're looking for pure size, 7-foot-6 center Neil Fingleton, a native of 
England who attended Worchester-Holy Name Central Catholic, Mass., signed 
with North Carolina. Curtis Johnson, a 7-4 center from Norfolk-Ryan Academy, 
Va., is set for St. John's. However, neither will play early roles. 
	1. Connecticut
F Caron Butler,6-7, Pittsfield-Maine Central Institute, Maine
G Taliek Brown, 6-1, Astoria-St. John's Prep, N.Y.
F Scott Hazelton, 6-8, Lawrence-Central Catholic, Mass.
F Johnnie Selvie, 6-7, Flint, Mich/Southeastern CC, Iowa
G Robert Swain, 6-4, College Park-Tri-Cities, Ga. 
	The Huskies have an outstanding class, adding a top junior college player in 
Selvie, plus Swain during the spring. Coach Jim Calhoun had to worry about 
signing Butler, the top prep school prospect in the nation, at the last 
minute over UNLV. Brown and Hazelton are both McDonald's All-Americans and 
potential stars, but all attempts by the UConn staff of signing a big man 
failed. Brown is physical and a scorer. Hazleton is a smooth wing player. 
	2. Seton Hall
F Eddie Griffin, 6-8, Philadelphia-Roman Catholic, Pa.
G Andre Barrett, 5-8, Manhattan-Rice, N.Y.
G Marcus Toney-El, 6-6, West Orange-Seton Hall Prep, N.J.
F Damion Fray, 6-8, Huntington Station-Whitman, N.Y. 
	Coach Tommy Amaker has this program on the way up and added three Top 50 
players in Griffin (considered by many as the top prospect in nation), 
Barrett and Toney-El. All three should step into the starting lineup or find 
extensive playing time off the bench. 
	3. Oklahoma
F James Wright, 6-6, Winchendon School, Mass.
F Johnnie Gilbert, 6-7, Minneapolis-Patrick Henry, Minn.
F Aaron McGhee, 6-8, Vincenness JC, Ind.
F Daryan Selvy, 6-6, Carl Albert JC, Okla.
C Ronnie Griffin, 6-9, Tallahassee CC, Fla.
G Blake Johnston, 6-1, Midland, Texas
F Joszef Szendrei, 6-9, Northeastern JC, Colo. 
	Coach Kelvin Sampson landed athletes who can run and rebound with power. 
McGhee and Selvy are first-team junior college All-American forwards and both 
Griffin and Szendrei are very strong inside. Wright and Gilbert were highly 
rated preps. 
	4. Oklahoma State
F David Anderson, 6-8, Hargrave Military Academy, Va.
G/F Terrence Crawford, 6-6, Oklahoma City-Bishop McGuinness, Okla.
G Ellis Kidd, 6-5, Dallas-Madison, Texas
C Jack Marlow, 6-11, Tulsa-Union, Okla.
F Ivan McFarlin, 6-7, Sugar Land-Willowridge, Texas
G Maurice Baker, 6-1, Dixie JC, Utah
G Melvin Sanders, 6-5, Seward CC, Kan. 
	Coach Eddie Sutton is very high on Sanders, McFarlin and Crawford. Marlow 
weighs 285 pounds. Kidd can light it up and Anderson is very quick for 6-8. 
Baker and Sanders were Spring additions and can score. 
	5. Iowa
C Jared Reiner, 6-11, Tripp-Delmont, S.D.
F Glen Worley, 6-8, Iowa City-West, Iowa
G Brody Boyd, 5-10, Dugger-Union, Ind.
F Courtney Scott, 6-6, Lansing-Waverly, Mich.
F Sean Sonderleiter, 6-9, Des Moines-Christian, Iowa
F Reggie Evans, 6-8, Pensacola-Woodham, Fla/Coffeyville CC, Kan. 
	Guard Luke Recker and guard Ryan Hogan, both redshirt transfers, also join 
the Hawkeyes. This is one of the top Hawkeye classes ever, as coach Steve 
Alford signed a highly rated center in Reiner (who passed on UConn and 
Kansas), a top forward in Worley and an unbelievable shooter in Boyd. Evans 
is considered a top junior college prospect at power forward and Hogan played 
at Kentucky before transferring. The huge prize is Recker, who transferred to 
Arizona from Indiana and then moved to Iowa in order to be nearer his family 
and girlfriend, who was seriously injured in a car accident. After an appeal, 
the NCAA allowed eligibility this fall. Recker averaged 16 points as a 
sophomore for the Hoosiers and was third-team all-Big Ten. The Hawkeyes 
already have a junior committment from one of the top guards in the nation, 
Pierre Pierce of Westmont, Ill. 
	6. St. John's
G Omar Cook, 6-1, Middle Village-Christ the King, N.Y.
F Kyle Cuffe, 6-8, Manhattan-Rice, N.Y.
C Mohammed Diakite, 6-11, Rockville-Montrose Christian Academy, Md.
G Willie Shaw, 6-6, Bronx-Stevenson, N.Y.
C Curtis Johnson, 7-4, Norfolk-Ryan Academy, Va. 
	Forward Alpha Bangura and center Abe Keita are coming off redshirt years, 
which makes coach Mike Jarvis' list of fresh faces even bigger. Jarvis had 
corralled a super class, perhaps best in the nation, but the key was F Darius 
Miles, 6-9, East St. Louis, Ill. A do-everything player generally rated among 
the top three prospects in the country, Miles turned to the NBA rather than 
attend St. John's. Without him, this group tumbles a few notches from their 
No. 1 ranking after the early signing period. Cook is dynamic and Diakite 
could the Red Storm's best center in years. Both have great basketball bodies 
and athleticism. Johnson was a late addition and is considered a project. F 
Eric King, 6-7, Brooklyn-Lincoln, NY., had entrance problems. 
	7. Cincinnati
F Jamaal Davis, 6-8, Purdue/Barton County CC, Kan.
F Rod Flowers, 6-8, Huntsville, Ala.
G Field Williams, 6-3, Houston-Waltrip, Texas
F Antwan Jones, 6-8, Tallahassee CC, Fla.
G Immanuel McElroy, 6-4, Tyler JC, Tex. 
	Reloading, the Bearcats have a great class with junior college standouts 
Jones, McElroy and Davis. Davis played at Purdue before transferring. Flowers 
and Williams are promising. National-quality guard/forward Jerome Harper of 
Columbia, S.C., had his letter withdrawn due to off-court/entrance problems 
and will attend junior college. 
	8. Texas
G/F Brandon Mouton, 6-5, Lafayette-St. Thomas More, La.
C/F Brian Boddicker, 6-9, Duncanville, Texas
C Jason Klotz, 6-11, Houston-Klein Forest, Texas
F James Thomas, 6-8, Hargrave Military Academy, Va.
G Fredie Williams, 6-2, Mississippi Delta CC, Miss.
G Royal Ivey, 6-3, Blairstown, N.J. 
	This group, powered by big men wanting to play for coach Rick Barnes, is one 
of the nation's best. Thomas is tough and Boddicker was rated the best 
propect in the state. Both should get playing time with the departure of 
center Chris Mihm to the NBA. Purdue wanted Mouton badly, as he is a major 
offensive threat. Other keys are Ivey, Williams and Klotz. 
	9. Indiana
F Jared Jeffries, 6-10, Bloomington-North, Ind.
F/G A.J. Moye, 6-5, Atlanta-Westlake, Ga.
G Andre Owens, 6-3, Indianapolis-Meridian, Ind.
F Mike Roberts, 6-8, New Hampton-Prep, N.H. 
	Coach Bob Knight and the Hoosiers shocked Duke by signing Jeffries, one of 
the best forwards in the nation, and all four prospects are top quality. Moye 
is a physical player and suited for the Big Ten wars, and Owens and Roberts 
are very tough. Jeffries, a huge believer in Knight, threatened to transfer 
if the veteran coach had been fired. 
	10. Michigan State
G Marcus Taylor, 6-3, Lansing-Waverly, Mich.
F Zach Randolph, 6-8, Marion, Ind. 
	Spartan followers can't complain about a class with the top guard and 
center/forward in the nation. Higher-rated schools just had more prospects. 
Taylor is outstanding and should see time early. Randolph, still not 
qualified, is a widebody who dominated prep all-star play and could be the 
Spartans' best post player in recent years.",1288
nemec-g/sent/579.,"Please see the attached.  I am still trying to obtain the DOE reports for 
Canada from Juanita Marchand for Question #19 of the Pan Alberta.  Any help 
you could give me there would be greatly appreciated.",36
nemec-g/sent/58.,"Brian,  Do you know how quick D&B would have data entered into this system?  
We need to move this as fast as possible.",23
nemec-g/sent/580.,Couple of Coca-colas?,3
nemec-g/sent/581.,Here are the revised responses with your suggested changes.,9
nemec-g/sent/582.,"Attached are the reports to be attached for #20 of the Pan Alberta Request.  
Please note that there are  3 sheets in each files which report different 
volumes.  I also removed all pricing information from the reports.  One 
report for each quarter of 1999.   Please let me know if you have any 
questions.",53
nemec-g/sent/583.,"Becky,  Attached are the revised responses per your voice mail.  Let me know 
if you need anything else.",18
nemec-g/sent/584.,"Bruce,  Attached is the information for the property settlement.  Sorry, it 
took so long.  I am still missing Lisa's vehicle VIN # and Loan information 
for that vehicle.  We can fill that in after we review the paperwork you have 
drafted.

Gerald's Car

VIN # - 4T1SK12E4PU288881

Loan on Gerald's Car 
 Loan #1221609900 with USAA

House Description
 1403 Banks
 Houston, TX 77006

House Loan
 Washington Mutual 
 Loan # 7019479976

Stock Options to be transferred to Lisa from Gerald

626 Options at Grant Price of $15.25 per share

268 Options at Grant Price of $22.25 per share

Let me know if you need anything else.  I think we are ready to review the 
doc as soons as you get done.  Thanks.",120
nemec-g/sent/585.,"Were you able to confirm that they received our Fedex?





	Rebecca W Cantrell
	05/22/2000 12:23 PM",16
nemec-g/sent/587.,"Chris,  My comments are as follows:

 1.    The term (Article 4) was revised from the previous draft (month to 
month) to now being a definitive term with no evergreen provision.  Is this   
acceptable commerically?  Should we add an evergreen provision on to the end 
of the current definitive term?

 2.  Section  9.9 - Doesn't give a time frame for this approval process.  
Hattiesburg has no obligations under this agreement until this approval 
occurs.   What if it doesn't occur for 3 years?  Need either (i) ability to 
walk away from this agreement if not done by date certain, or (ii) assurances 
from   Hattiesburg that this is a short process or has already been 
accomplished.

 3.  Definition 1.2 in the GTC of ""day"".  Does this day match the gas day for 
the interstate pipelines?  If not will this cause problems in scheduling. 

 4.  General Comment:  Does this interruptible agreement provide the level of 
service that this power plant will commercially   require?  Hattiesburg can 
interrupt service at any time at  its discretion and furthermore, never 
provide service under this   agreement by indicating to Caledonia that its 
storage capacity is full with other storage committments.  Does this work?





	Chris Meyer
	05/19/2000 12:49 PM",199
nemec-g/sent/588.,"Ken,  Attached is the form of services agreement for Ted Huss.  In the 
interest of time, you can print out two executables for Ted's signature and 
then return to me for initialling for Brian's signature.  Let me know if you 
have any questions.",43
nemec-g/sent/589.,Let's talk about this one also when you get a chance.,11
nemec-g/sent/59.,"Attached is the revised Schedule I to the Bisti Compression Services 
Agreement Amendment.  Please replace the existing Exhibit with this one.  If 
you have any questions, please call me at x-33512.  Thanks for your all help 
in getting these done timely.",41
nemec-g/sent/590.,"GT,

How is it going brother?  Got that house finished yet?    Wanted to see if 
you were going to be in town for the Memorial Day weekend.  I was kicking 
around the idea of doing some tubing and maybe stopping by Austion for a 
night to chase some good looking Austin women.  Drop me a line.",56
nemec-g/sent/591.,"Could you get with Candy on this and provide her what she needs.  Let me know 
if you need any help.  Thanks.",22
nemec-g/sent/592.,"Mary,  Here is another one from Candy.  Might want to check with AEW to make 
sure she hasn't taken care of this already.  Thanks for your help.",27
nemec-g/sent/593.,I am trying to compare the CA1 doc with the CA doc.   Thanks for your help.,16
nemec-g/sent/594.,"GT,

Congratulations on the engagement!  Hate to see a good man go down, but it 
happens to the best of us.  Sounds like things are going really well for 
you.  When is the wedding?  Sounds like there are a lot of wedding bells in 
the Townsend family these days.

With respect to the weekend; change of plans.  I will be staying in Houston 
this weekend.  However, the following weekend myself and the red-faced Eric 
and possibly his wife want to come to Austin to hang out.  Are you around 
that weekend and could you handle 3 people crashing at your place.  If its a 
problem let me know.



	""Townsend, George"" <gtownsend@manorisd.net>
	05/24/2000 02:03 PM",114
nemec-g/sent/595.,"Attached is a revised construction agreement (redlined version) incorporating 
the changes we discussed.  I have not changed either the liquidated damages 
or force majeure provisions at this point.  Ron, you indicated in your voice 
mail that you wanted to wait until things firmed up a bit more with respect 
to those provisions.  Please review and let me know if you have any questions.

Not sure if we should forward to EE&CC at this point yet, given the 
uncertainty on the two provisions.  What are your thoughts?  Thanks",87
nemec-g/sent/596.,"Heidi,  I have reviewed the contracts and the amendments and the following is 
their status:

 1.  Contract Number 96006959 (012-41991-02-004)  Amended April 1, 1999

  Term:  Month to Month and may be terminated by either party with 10 days 
written notice prior to end of the month (But see rate section below)

  Rate:  Agreement was amended on April 1, 1999 to put a flat rate of $0.085 
for all receipts at Thompsonville (Meter #6351) through March 31,   2006 
(This language would override the month to month term)  No other Points of 
Receipt are allowed under this contract.

  Note:  Prior to the Amendment on April 1, 1999, the $0.01 fee escalator was 
still in effect for any volumes moved under this contract prior to the   
Amendment.  If the escalator wasn't assessed during that time, it should have 
been.  This escalator would have applied to all receipts and    fees on the 
original Exhibit A to the contract. 

 2.  Contract Number 96006966 (012-41991-02-003)  Amended April 1, 1999

  Term:  In effect through March 31, 2006

  Rate:  Those set forth on Exhibit A as amended on April1, 1999 for the 
terms set forth on Exhibit A.

Let me know if you have any questions concerning the above summary.",202
nemec-g/sent/597.,"Brad,  Can you give me a status on where you are at with the review of the 
Lease Docs for the MEGS Facilities? I forward those documents about a month 
back.

Gerald Nemec
Enron North America Corp. - Legal",39
nemec-g/sent/598.,"Greg,  Have you had a chance to review this document yet?  Any comments?",13
nemec-g/sent/599.,"Bruce,  The legal description for my house is as follows:

 Lot 27 Ranch Estates, an addition in Harris County, Texas according to the 
map or plat thereof recorded in Volume 22, Page 68 of the Map Records of 
Harris County, Texas.

Thanks",42
nemec-g/sent/6.,"Our risk manager has reviewed the insurance requirements.  His only comment 
concerned the Owner's/Contractor's Protective Liability Insurace requirement 
on the bottom of the first page of Exhibit E.  He thinks this is unnecessary 
as we have adequate coverage under the General Liability and Excess Umbrella 
Liability.  Since this cost is likely to be passed on to us, we should waive 
this insurance requirement.  

Everything else is OK from our perspective.  Let me know if you need any 
further information or have any questions.",83
nemec-g/sent/60.,"Here is the link to the Enchantment Resort.

http://www.arizonaguide.com/enchantment/",9
nemec-g/sent/600.,"Rude-Dog,

How is it going out there brother?  Been keeping your sanity while living at 
home?  Things here are about the same.  Talked to your boy Tree the other 
day.  He had some interesting new developments in his love life.  Of course 
they were sordid and made me somewhat uncomfortable.  Well sort of. Your 
furniture is still almost completely intact.  The longer you stay out there, 
the better my chances of picking up some furniture real cheap.  Haven't seen 
that much of Janel lately.  She went out to Florida this weekend to convince 
a gay guy that the opposite sex is not icky after all.   Should make for some 
interesting stories when she returns.   Drop me a note when you get a 
chance.  Talk at you later.

G$",128
nemec-g/sent/601.,"Check out the attached response from Marathon concerning our revisions.  I 
guess this is a new negotiation technique.  Just ignore the counterparty's 
concerns.  Let's discuss this before I call Brad back.  Thanks.",32
nemec-g/sent/602.,"Richard,  The attached resume is from an attorney who is a friend of an 
Associate here at Enron.  I had worked with the Associate before but don't 
know his friend.  I told the Associate that I wasn't sure of our hiring 
needs, but that I would pass the resume along.  Barbara indicated you were 
our recruiting coordinator.  So here it is.",61
nemec-g/sent/603.,"Lori,  Thanks for the diskettes.  The one disk did have the final version of 
the Agreements.  The other disk had earlier versions of the docs.   I will 
use the final versions to develop the amended and restated agreements.  
Should have drafts for BR's review later this week.  Do you want these 
diskettes returned?  

I talked to Shonnie about any amendments to the LLC and Capacity Allocation 
Agreements, and she wasn't aware of any.  I don't think those 2 agreements 
were revised unless you have other information.  Let me know.

Thanks, 
Gerald




	""Lori Marlatt"" <lmarlatt@br-inc.com>
	05/22/2000 02:32 PM
	Please respond to lmarlatt",101
nemec-g/sent/604.,"Lauri,  Per my voicemail, the attached docs outline the elements for 
comparable shippers in the RailRoad Commissions eyes.",18
nemec-g/sent/605.,"Richard,  I wouldn't worry about a letter.  It was a very informal 
submittal.  I will let my Associate friend know.  Thanks.



	Richard B Sanders
	05/31/2000 05:42 AM",27
nemec-g/sent/606.,"I have reviewed your response and disagree with the characterization of our 
modification the documents. I would like to clarify our reasons for the 
modifications to avoid any further miscommunications.

MEGS' alteration of the documents do not impair the protections afforded to 
Marathon under the Production Handling Agreement.  Our modifications were 
simply intended to allocate certain risks between MEGS and Mariner with 
respect to Marathon (as operator of the South Pass 89 B Platform) as such 
risks were intended to be allocated by MEGS and Mariner.  Mariner's transfer 
of interest in the flowline to MEGS introduces a new party which Marathon can 
look to for certain obligations with respect to the platform.  The 
alterations do not remove Mariner from its current role as operator and 
maintainer of the flowline and owner of the hydrocarbons.  For these reasons, 
I would disagree with your response that the draft alterations do not provide 
the intended protections that Marathon would expect absent such a transfer to 
MEGS.  Mariner still shoulders these risks and expenses under the Production 
Handling Agreement.

Having MEGS fully ratify the Production Handling Agreement  and becoming 
jointly and severally liable to Marathon is not appropriate.   MEGS does not 
hold title to any hydrocarbon production or operate the facilities and should 
not be liable for all risks and expenses associated therewith.  Mariner 
should continue to shoulder those risks and as before.

I would be happy to discuss your issues with our Platform Lease revisions at 
your convenience or to discuss the above further.  





	""Bradley G Penn"" <bgpenn@marathonoil.com>
	05/26/2000 10:00 AM",258
nemec-g/sent/607.,"I had actually called you before I had seen this email.  I wasn't involved in 
the NOx emissions deal.  I don't think legal was involved at all, at least 
from a Compression Services perspective.  Mark Courtney was the deal maker 
for Compression Services and I believe that John Scarborough, an analyst was 
also involved.  

Let me know if you can do lunch tommorrow and I can tell you exactly how 
exciting my weekend was.  See ya.
 



	Janel Guerrero@ENRON
	05/31/2000 10:21 AM",81
nemec-g/sent/608.,"Attached is a clean and redlined version of the Capacity Allocation and 
Expansion Determination Agreement.  I will follow with the LLC and 
Administrative Manager Agreement, however those changes will  be minor.  The 
substance is in this Agreement.",37
nemec-g/sent/609.,"GT,  

Looks like I will be hitting town on Saturday morning.  Eric and his wife 
will be with me.   We will come by your house in the morning, probably around 
10 am or so to group up.  Let me know if everything is still a go for you 
this weekend.  I will probably need directions to your house again.  I don't 
remember how to get there from the last time.  

G



	""Townsend, George"" <gtownsend@manorisd.net>
	05/25/2000 12:09 PM",77
nemec-g/sent/610.,Do you have any type of pro forma agreement that she refers to?,13
nemec-g/sent/611.,"Attached is Marathon's response to our email.  I will call Brad to set up a 
telephone conference.  

Ted,  Steve asked that I forward this information to a lawyer at Burlington, 
but couldn't recall the name.  Do you have any contact information for 
Burlington.  Thanks.",44
nemec-g/sent/612.,"Candy,  We are working on a draft and should have something for you early 
next week.  Sorry for the delay.





	Candace L Bywaters
	05/31/2000 05:38 PM",26
nemec-g/sent/613.,"GT,

Yea, he realized that as soon as we got to San Marcos.  Can you mail it Next 
Day Air also called Priority Mail?  I will pay you back next time I am in 
town.  His address is:    

  Eric Gillaspie
  1007 Bay Oaks
  Houston, TX 77008





	""Townsend, George"" <gtownsend@manorisd.net>
	06/05/2000 08:59 AM",52
